Ship;Date;hour;minute;UTC_Seconds;Latitude;Longitude;ow_temp;ow_humidity;ow_pressure;ow_dewPoint;ow_feelsLike;ow_dt
A-PM;2020-12-16 08:00:00;8;0;1608105600;25.271632999999998;55.278515000000006;26.12;36;1020;9.9;23.96;1608105600
A-PM;2020-12-16 09:00:00;9;0;1608109200;25.271632999999998;55.278515000000006;26.79;28;1019;6.78;24.56;1608109200
A-PM;2020-12-16 10:00:00;10;0;1608112800;25.271632999999998;55.278515000000006;27.67;23;1018;4.68;24.66;1608112800
A-PM;2020-12-16 11:00:00;11;0;1608116400;25.27165;55.278515000000006;28.27;23;1018;5.18;26.12;1608116400
A-PM;2020-12-16 12:00:00;12;0;1608120000;25.271632999999998;55.2785;27.52;39;1017;12.34;24.25;1608120000
A-PM;2020-12-16 13:00:00;13;0;1608123600;25.271632999999998;55.2785;26.07;41;1018;11.8;23.4;1608123600
A-PM;2020-12-16 14:00:00;14;0;1608127200;25.27165;55.278484;25.19;47;1018;13.09;22.92;1608127200
A-PM;2020-12-16 15:00:00;15;0;1608130800;25.271632999999998;55.2785;23.89;53;1019;13.74;22.19;1608130800
A-PM;2020-12-16 16:00:00;16;0;1608134400;25.271632999999998;55.278515000000006;23.27;50;1019;12.28;21.8;1608134400
A-PM;2020-12-16 17:00:00;17;0;1608138000;25.27165;55.2785;22.66;49;1020;11.41;20.23;1608138000
A-PM;2020-12-16 18:00:00;18;0;1608141600;25.271632999999998;55.2785;21.53;56;1020;12.39;19.74;1608141600
A-PM;2020-12-16 19:00:00;19;0;1608145200;25.27165;55.2785;20.75;60;1020;12.71;20.12;1608145200
A-PM;2020-12-16 20:00:00;20;0;1608148800;25.271632999999998;55.2785;20.05;60;1020;12.05;19.21;1608148800
A-PM;2020-12-16 21:00:00;21;0;1608152400;25.271632999999998;55.2785;19.14;64;1020;12.18;18.34;1608152400
A-PM;2020-12-16 22:00:00;22;0;1608156000;25.271632999999998;55.2785;18.71;64;1020;11.77;18.21;1608156000
A-PM;2020-12-16 23:00:00;23;0;1608159600;25.271632999999998;55.278515000000006;18.27;64;1020;11.35;17.22;1608159600
A-SL;2020-12-16 00:00:00;0;0;1608076800;43.34301;5.336479;11.18;76;1017;7.11;9.04;1608076800
A-SL;2020-12-16 01:00:00;1;0;1608080400;43.343006;5.336481;11.06;76;1017;7.0;6.37;1608080400
A-SL;2020-12-16 02:00:00;2;0;1608084000;43.34301;5.336484;11.25;76;1018;7.18;6.6;1608084000
A-SL;2020-12-16 03:00:00;3;0;1608087600;43.34301;5.336484;11.09;76;1018;7.03;4.66;1608087600
A-SL;2020-12-16 04:00:00;4;0;1608091200;43.34301;5.336482;10.9;76;1018;6.84;6.17;1608091200
A-SL;2020-12-16 05:00:00;5;0;1608094800;43.343014000000004;5.336481;10.57;76;1018;6.52;6.54;1608094800
A-SL;2020-12-16 06:00:00;6;0;1608098400;43.343014000000004;5.336473000000001;10.5;71;1018;5.47;5.9;1608098400
A-SL;2020-12-16 07:00:00;7;0;1608102000;43.34301;5.336479;11.02;71;1019;5.97;7.22;1608102000
A-SL;2020-12-16 08:00:00;8;0;1608105600;43.34301;5.336478;11.27;76;1019;7.2;6.63;1608105600
A-SL;2020-12-16 09:00:00;9;0;1608109200;43.34301;5.33648;12.77;67;1019;6.8;9.16;1608109200
A-SL;2020-12-16 10:00:00;10;0;1608112800;43.343006;5.336481;13.83;63;1020;6.92;9.12;1608112800
A-SL;2020-12-16 11:00:00;11;0;1608116400;43.34301;5.336483;14.18;63;1020;7.25;8.85;1608116400
A-SL;2020-12-16 12:00:00;12;0;1608120000;43.343014000000004;5.336484;14.51;63;1020;7.56;7.85;1608120000
A-SL;2020-12-16 13:00:00;13;0;1608123600;43.343014000000004;5.33648;14.61;63;1019;7.65;7.97;1608123600
A-SL;2020-12-16 14:00:00;14;0;1608127200;43.34301;5.336478;14.31;67;1019;8.27;8.52;1608127200
A-SL;2020-12-16 15:00:00;15;0;1608130800;43.34301;5.336475;14.19;67;1020;8.16;9.42;1608130800
A-SL;2020-12-16 16:00:00;16;0;1608134400;43.343014000000004;5.336481;13.54;72;1020;8.6;8.53;1608134400
A-SL;2020-12-16 17:00:00;17;0;1608138000;43.34301;5.336483;12.7;71;1020;7.58;8.91;1608138000
A-SL;2020-12-16 18:00:00;18;0;1608141600;43.343006;5.336473000000001;12.39;76;1021;8.28;10.52;1608141600
A-SL;2020-12-16 19:00:00;19;0;1608145200;43.34301;5.33648;12.26;76;1021;8.16;9.31;1608145200
A-SL;2020-12-16 20:00:00;20;0;1608148800;43.343006;5.336478;12.2;76;1022;8.1;8.54;1608148800
A-SL;2020-12-16 21:00:00;21;0;1608152400;43.34301;5.336475;12.41;82;1022;9.43;7.96;1608152400
A-SL;2020-12-16 22:00:00;22;0;1608156000;43.34301;5.336482;12.17;82;1022;9.19;8.01;1608156000
A-SL;2020-12-16 23:00:00;23;0;1608159600;43.34301;5.33648;11.76;82;1022;8.79;8.97;1608159600
A-ST;2020-12-16 00:00:00;0;0;1608076800;28.063133;-15.395;18.53;72;1019;13.39;17.07;1608076800
A-ST;2020-12-16 01:00:00;1;0;1608080400;28.063315999999997;-15.394182999999998;17.86;82;1018;14.75;17.21;1608080400
A-ST;2020-12-16 02:00:00;2;0;1608084000;28.063133;-15.394134;17.69;77;1018;13.61;17.35;1608084000
A-ST;2020-12-16 03:00:00;3;0;1608087600;28.063232;-15.3942;17.39;82;1020;14.29;15.18;1608087600
A-ST;2020-12-16 04:00:00;4;0;1608091200;28.063351;-15.393884;17.52;77;1018;13.45;16.08;1608091200
A-ST;2020-12-16 05:00:00;5;0;1608094800;28.063284000000003;-15.393917000000002;17.35;77;1019;13.28;15.85;1608094800
A-ST;2020-12-16 06:00:00;6;0;1608098400;28.063232;-15.393917000000002;17.35;77;1020;13.28;16.2;1608098400
A-ST;2020-12-16 07:00:00;7;0;1608102000;28.063315999999997;-15.39395;16.62;77;1020;12.57;15.25;1608102000
A-ST;2020-12-16 08:00:00;8;0;1608105600;28.063534000000004;-15.3937;16.98;72;1021;11.9;14.7;1608105600
A-ST;2020-12-16 09:00:00;9;0;1608109200;28.063133;-15.393884;18.58;77;1020;14.47;16.79;1608109200
A-ST;2020-12-16 10:00:00;10;0;1608112800;28.063216999999998;-15.39355;19.83;60;1021;11.85;16.06;1608112800
A-ST;2020-12-16 11:00:00;11;0;1608116400;28.062883000000003;-15.3937;20.52;56;1021;11.45;15.93;1608116400
A-ST;2020-12-16 12:00:00;12;0;1608120000;28.063034000000002;-15.39395;21.08;53;1020;11.14;16.4;1608120000
A-ST;2020-12-16 13:00:00;13;0;1608123600;28.063017;-15.394333;21.45;53;1022;11.48;16.52;1608123600
A-ST;2020-12-16 14:00:00;14;0;1608127200;28.06315;-15.393282999999998;21.28;53;1019;11.32;15.18;1608127200
A-ST;2020-12-16 15:00:00;15;0;1608130800;28.063034000000002;-15.393332999999998;21.45;53;1020;11.48;16.17;1608130800
A-ST;2020-12-16 16:00:00;16;0;1608134400;28.063315999999997;-15.392782999999998;21.87;49;1021;10.69;17.06;1608134400
A-ST;2020-12-16 17:00:00;17;0;1608138000;28.064016;-15.392432999999999;21.08;56;1021;11.97;18.47;1608138000
A-ST;2020-12-16 18:00:00;18;0;1608141600;28.063667;-15.392782999999998;20.56;60;1021;12.53;19.17;1608141600
A-ST;2020-12-16 19:00:00;19;0;1608145200;28.063101;-15.393217000000002;19.88;64;1022;12.88;15.71;1608145200
A-ST;2020-12-16 20:00:00;20;0;1608148800;28.063366;-15.39265;20.12;64;958;13.1;16.04;1608148800
A-ST;2020-12-16 21:00:00;21;0;1608152400;28.063383;-15.392767000000001;20.04;64;1023;13.03;15.94;1608152400
A-ST;2020-12-16 22:00:00;22;0;1608156000;28.063066;-15.393434;19.9;68;1022;13.82;17.53;1608156000
A-ST;2020-12-16 23:00:00;23;0;1608159600;28.063267;-15.392616;19.5;72;1022;14.32;16.53;1608159600
A-VT;2020-12-16 00:00:00;0;0;1608076800;25.276554;55.285484;18.36;68;1019;12.36;17.27;1608076800
A-VT;2020-12-16 01:00:00;1;0;1608080400;25.27655;55.285472999999996;17.67;68;1019;11.7;16.73;1608080400
A-VT;2020-12-16 02:00:00;2;0;1608084000;25.276554;55.285477;17.4;63;1019;10.29;15.7;1608084000
A-VT;2020-12-16 03:00:00;3;0;1608087600;25.276546;55.285477;16.87;63;1020;9.79;15.39;1608087600
A-VT;2020-12-16 04:00:00;4;0;1608091200;25.276554;55.285472999999996;17.54;63;1021;10.42;15.53;1608091200
A-VT;2020-12-16 05:00:00;5;0;1608094800;25.276557999999998;55.28548000000001;20.27;56;1021;11.22;18.48;1608094800
A-VT;2020-12-16 06:00:00;6;0;1608098400;25.276569;55.285477;22.48;49;1022;11.25;19.65;1608098400
A-VT;2020-12-16 07:00:00;7;0;1608102000;25.276575;55.28546899999999;24.72;41;1021;10.6;21.7;1608102000
A-VT;2020-12-16 08:00:00;8;0;1608105600;25.276562;55.285484;26.12;36;1020;9.9;23.96;1608105600
A-VT;2020-12-16 09:00:00;9;0;1608109200;25.276566;55.285484;26.79;28;1019;6.78;24.56;1608109200
A-VT;2020-12-16 10:00:00;10;0;1608112800;25.276552;55.285484;27.67;23;1018;4.68;24.66;1608112800
A-VT;2020-12-16 11:00:00;11;0;1608116400;25.276575;55.285488;28.27;23;1018;5.18;26.12;1608116400
A-VT;2020-12-16 12:00:00;12;0;1608120000;25.276557999999998;55.285492000000005;27.52;39;1017;12.34;24.25;1608120000
A-VT;2020-12-16 13:00:00;13;0;1608123600;25.276564;55.285488;26.07;41;1018;11.8;23.4;1608123600
A-VT;2020-12-16 14:00:00;14;0;1608127200;25.276573000000003;55.285484;25.19;47;1018;13.09;22.92;1608127200
A-VT;2020-12-16 15:00:00;15;0;1608130800;25.276571;55.285492000000005;23.9;53;1019;13.75;22.2;1608130800
A-VT;2020-12-16 16:00:00;16;0;1608134400;25.276562;55.285488;23.27;50;1019;12.28;21.8;1608134400
A-VT;2020-12-16 17:00:00;17;0;1608138000;25.276557999999998;55.285492000000005;22.66;49;1020;11.41;20.23;1608138000
A-VT;2020-12-16 18:00:00;18;0;1608141600;25.276557999999998;55.285488;21.54;56;1020;12.4;19.76;1608141600
A-VT;2020-12-16 19:00:00;19;0;1608145200;25.276548000000002;55.285488;20.75;60;1020;12.71;20.12;1608145200
A-VT;2020-12-16 20:00:00;20;0;1608148800;25.276546;55.28546899999999;20.06;60;1020;12.06;19.23;1608148800
A-VT;2020-12-16 21:00:00;21;0;1608152400;25.276556;55.285472999999996;19.15;64;1020;12.19;18.35;1608152400
A-VT;2020-12-16 22:00:00;22;0;1608156000;25.276548000000002;55.28548000000001;18.72;64;1020;11.78;18.22;1608156000
A-VT;2020-12-16 23:00:00;23;0;1608159600;25.276554;55.285477;18.28;64;1020;11.36;17.24;1608159600
C-AT;2020-12-16 00:00:00;0;0;1608076800;31.413925;121.50028200000001;3.71;43;1040;-6.84;-2.66;1608076800
C-AT;2020-12-16 01:00:00;1;0;1608080400;31.413904;121.50030500000001;4.12;38;1035;-7.93;-1.65;1608080400
C-AT;2020-12-16 02:00:00;2;0;1608084000;31.413897;121.500267;5.4;44;1035;-5.2;-0.1;1608084000
C-AT;2020-12-16 03:00:00;3;0;1608087600;31.413892999999998;121.50030500000001;6.01;41;1034;-5.53;-0.23;1608087600
C-AT;2020-12-16 04:00:00;4;0;1608091200;31.413930999999998;121.50032;6.79;41;1034;-4.91;0.62;1608091200
C-AT;2020-12-16 05:00:00;5;0;1608094800;31.413904;121.50030500000001;7.2;39;1033;-5.16;1.71;1608094800
C-AT;2020-12-16 06:00:00;6;0;1608098400;31.413892999999998;121.50028200000001;7.85;36;1032;-5.58;2.31;1608098400
C-AT;2020-12-16 07:00:00;7;0;1608102000;31.413909999999998;121.500275;6.89;33;1032;-7.34;1.17;1608102000
C-AT;2020-12-16 08:00:00;8;0;1608105600;31.413912;121.500298;6.32;35;1032;-7.12;-0.78;1608105600
C-AT;2020-12-16 09:00:00;9;0;1608109200;31.413898;121.50028200000001;5.25;41;1032;-6.15;-1.05;1608109200
C-AT;2020-12-16 10:00:00;10;0;1608112800;31.413884999999997;121.500275;4.64;44;1033;-5.82;-1.63;1608112800
C-AT;2020-12-16 11:00:00;11;0;1608116400;31.413881;121.500298;4.5;51;1033;-4.21;-0.88;1608116400
C-AT;2020-12-16 12:00:00;12;0;1608120000;31.413890999999996;121.50028999999999;3.96;59;1032;-2.94;-1.26;1608120000
C-AT;2020-12-16 13:00:00;13;0;1608123600;31.413914000000002;121.50025900000001;3.45;59;1033;-3.36;-1.83;1608123600
C-AT;2020-12-16 14:00:00;14;0;1608127200;31.413912;121.50030500000001;3.3;59;1033;-3.49;-1.99;1608127200
C-AT;2020-12-16 15:00:00;15;0;1608130800;31.413915999999997;121.50025900000001;3.31;59;1033;-3.48;-1.98;1608130800
C-AT;2020-12-16 16:00:00;16;0;1608134400;31.413877000000003;121.500275;2.48;59;1033;-4.17;-2.9;1608134400
C-AT;2020-12-16 17:00:00;17;0;1608138000;31.413895;121.500275;2.76;59;1033;-3.94;-2.59;1608138000
C-AT;2020-12-16 18:00:00;18;0;1608141600;31.413861999999998;121.500298;2.67;64;1033;-3.05;-2.57;1608141600
C-AT;2020-12-16 19:00:00;19;0;1608145200;31.413868;121.500298;3.46;59;1032;-3.35;-1.12;1608145200
C-AT;2020-12-16 20:00:00;20;0;1608148800;31.413902;121.50028999999999;3.46;59;1032;-3.35;-1.12;1608148800
C-AT;2020-12-16 21:00:00;21;0;1608152400;31.413915999999997;121.50028200000001;2.98;64;1032;-2.79;-2.22;1608152400
C-AT;2020-12-16 22:00:00;22;0;1608156000;31.413895;121.500267;3.61;59;1031;-3.23;-1.65;1608156000
C-AT;2020-12-16 23:00:00;23;0;1608159600;31.413906;121.50028999999999;2.99;59;1032;-3.75;-2.34;1608159600
C-DI;2020-12-16 00:00:00;0;0;1608076800;42.101849;11.770516;5.48;93;1009;4.44;1.73;1608076800
C-DI;2020-12-16 01:00:00;1;0;1608080400;42.101867999999996;11.770516;6.26;93;1005;5.21;3.01;1608080400
C-DI;2020-12-16 02:00:00;2;0;1608084000;42.101849;11.770516;6.48;93;1005;5.43;3.97;1608084000
C-DI;2020-12-16 03:00:00;3;0;1608087600;42.101867999999996;11.770534;6.48;86;1006;4.31;3.75;1608087600
C-DI;2020-12-16 04:00:00;4;0;1608091200;42.101867999999996;11.770516;5.14;86;1010;2.99;1.47;1608091200
C-DI;2020-12-16 05:00:00;5;0;1608094800;42.101867999999996;11.770516;4.96;86;1021;2.82;0.56;1608094800
C-DI;2020-12-16 06:00:00;6;0;1608098400;42.101867999999996;11.770516;4.81;86;1021;2.67;0.38;1608098400
C-DI;2020-12-16 07:00:00;7;0;1608102000;42.101867999999996;11.770516;4.45;93;1021;3.42;-0.2;1608102000
C-DI;2020-12-16 08:00:00;8;0;1608105600;42.101867999999996;11.770516;6.32;86;1016;4.15;2.51;1608105600
C-DI;2020-12-16 09:00:00;9;0;1608109200;42.101867999999996;11.770516;8.52;87;1017;6.48;5.19;1608109200
C-DI;2020-12-16 10:00:00;10;0;1608112800;42.101849;11.770516;10.22;75;1017;5.99;6.78;1608112800
C-DI;2020-12-16 11:00:00;11;0;1608116400;42.101849;11.770516;11.43;71;1018;6.36;8.07;1608116400
C-DI;2020-12-16 12:00:00;12;0;1608120000;42.101867999999996;11.770516;13.05;66;1018;6.85;10.85;1608120000
C-DI;2020-12-16 13:00:00;13;0;1608123600;42.101867999999996;11.770516;13.18;62;1018;6.07;10.1;1608123600
C-DI;2020-12-16 14:00:00;14;0;1608127200;42.101849;11.770516;12.79;66;1018;6.6;10.95;1608127200
C-DI;2020-12-16 15:00:00;15;0;1608130800;42.101867999999996;11.770516;12.1;71;1017;7.01;10.7;1608130800
C-DI;2020-12-16 16:00:00;16;0;1608134400;42.101867999999996;11.770516;11.15;76;1017;7.08;9.42;1608134400
C-DI;2020-12-16 17:00:00;17;0;1608138000;42.101867999999996;11.770516;10.06;87;1017;8.0;7.77;1608138000
C-DI;2020-12-16 18:00:00;18;0;1608141600;42.101867999999996;11.770516;9.5;81;1017;6.41;6.85;1608141600
C-DI;2020-12-16 19:00:00;19;0;1608145200;42.101867999999996;11.770516;9.07;81;1017;5.99;6.33;1608145200
C-DI;2020-12-16 20:00:00;20;0;1608148800;42.101867999999996;11.770516;8.05;100;1017;8.05;6.13;1608148800
C-DI;2020-12-16 21:00:00;21;0;1608152400;42.101867999999996;11.770516;7.88;100;1019;7.88;6.69;1608152400
C-DI;2020-12-16 22:00:00;22;0;1608156000;42.101867999999996;11.770516;7.38;100;1019;7.38;4.95;1608156000
C-DI;2020-12-16 23:00:00;23;0;1608159600;42.101849;11.770516;7.76;93;1018;6.7;5.52;1608159600
C-FA;2020-12-16 00:00:00;0;0;1608076800;42.095238;11.779199;5.48;93;1009;4.44;1.73;1608076800
C-FA;2020-12-16 01:00:00;1;0;1608080400;42.095242;11.779212;6.27;93;1005;5.22;3.02;1608080400
C-FA;2020-12-16 02:00:00;2;0;1608084000;42.095238;11.7792;6.48;93;1006;5.43;3.97;1608084000
C-FA;2020-12-16 03:00:00;3;0;1608087600;42.095242;11.779208;6.48;86;1006;4.31;3.75;1608087600
C-FA;2020-12-16 04:00:00;4;0;1608091200;42.095238;11.77918;5.13;86;1010;2.98;1.46;1608091200
C-FA;2020-12-16 05:00:00;5;0;1608094800;42.095238;11.77919;4.94;86;1021;2.8;0.53;1608094800
C-FA;2020-12-16 06:00:00;6;0;1608098400;42.09523;11.779186;4.79;86;1021;2.65;0.36;1608098400
C-FA;2020-12-16 07:00:00;7;0;1608102000;42.074996999999996;11.724205;4.61;93;1021;3.58;-0.01;1608102000
C-FA;2020-12-16 08:00:00;8;0;1608105600;42.079861;11.758503;6.32;86;1016;4.15;2.51;1608105600
C-FA;2020-12-16 09:00:00;9;0;1608109200;42.080719;11.758892999999999;8.46;87;1017;6.42;5.11;1608109200
C-FA;2020-12-16 10:00:00;10;0;1608112800;42.080147;11.75821;10.21;75;1017;5.98;6.77;1608112800
C-FA;2020-12-16 11:00:00;11;0;1608116400;42.0811;11.759186999999999;11.45;71;1018;6.38;8.09;1608116400
C-FA;2020-12-16 12:00:00;12;0;1608120000;42.080704;11.758212;13.12;66;1017;6.92;10.93;1608120000
C-FA;2020-12-16 13:00:00;13;0;1608123600;42.080544;11.758212;13.39;62;1018;6.27;10.36;1608123600
C-FA;2020-12-16 14:00:00;14;0;1608127200;42.080684999999995;11.758335;12.78;66;1018;6.6;10.94;1608127200
C-FA;2020-12-16 15:00:00;15;0;1608130800;42.080715000000005;11.758355;12.07;71;1017;6.98;10.67;1608130800
C-FA;2020-12-16 16:00:00;16;0;1608134400;42.0807;11.758317;11.17;76;1017;7.1;9.44;1608134400
C-FA;2020-12-16 17:00:00;17;0;1608138000;42.080414000000005;11.758113;10.05;87;1017;7.99;7.76;1608138000
C-FA;2020-12-16 18:00:00;18;0;1608141600;42.080257;11.75816;9.53;81;1017;6.44;6.89;1608141600
C-FA;2020-12-16 19:00:00;19;0;1608145200;42.080265000000004;11.758186;9.13;93;1017;8.06;6.51;1608145200
C-FA;2020-12-16 20:00:00;20;0;1608148800;42.080688;11.758362;8.12;100;1017;8.12;6.21;1608148800
C-FA;2020-12-16 21:00:00;21;0;1608152400;42.080147;11.75818;7.96;100;1018;7.96;6.79;1608152400
C-FA;2020-12-16 22:00:00;22;0;1608156000;42.080799;11.758788000000001;7.77;100;1018;7.77;5.43;1608156000
C-FA;2020-12-16 23:00:00;23;0;1608159600;42.080669;11.758333;7.72;93;1018;6.66;5.48;1608159600
C-FO;2020-12-16 00:00:00;0;0;1608076800;42.075649;11.766572;5.5;93;1009;4.46;1.75;1608076800
C-FO;2020-12-16 01:00:00;1;0;1608080400;42.076332;11.766845;6.25;93;1006;5.2;3.0;1608080400
C-FO;2020-12-16 02:00:00;2;0;1608084000;42.075741;11.766613000000001;6.46;93;1006;5.41;3.95;1608084000
C-FO;2020-12-16 03:00:00;3;0;1608087600;42.076294;11.766831;6.46;86;1006;4.29;3.73;1608087600
C-FO;2020-12-16 04:00:00;4;0;1608091200;42.075539;11.766648;5.15;86;1010;3.0;1.48;1608091200
C-FO;2020-12-16 05:00:00;5;0;1608094800;42.076423999999996;11.767183000000001;4.99;93;1021;3.95;1.84;1608094800
C-FO;2020-12-16 06:00:00;6;0;1608098400;42.075695;11.7668;4.81;86;1021;2.67;0.38;1608098400
C-FO;2020-12-16 07:00:00;7;0;1608102000;42.075825;11.766519;4.44;93;1021;3.41;-0.21;1608102000
C-FO;2020-12-16 08:00:00;8;0;1608105600;42.076004;11.76672;6.29;86;1016;4.12;2.47;1608105600
C-FO;2020-12-16 09:00:00;9;0;1608109200;42.076088;11.766622;8.45;87;1017;6.41;5.1;1608109200
C-FO;2020-12-16 10:00:00;10;0;1608112800;42.075893;11.766653;10.22;75;1017;5.99;6.78;1608112800
C-FO;2020-12-16 11:00:00;11;0;1608116400;42.07629;11.766833;11.46;71;1018;6.39;8.11;1608116400
C-FO;2020-12-16 12:00:00;12;0;1608120000;42.075909;11.766724;13.13;66;1017;6.93;10.94;1608120000
C-FO;2020-12-16 13:00:00;13;0;1608123600;42.075916;11.766608;13.4;62;1018;6.28;10.37;1608123600
C-FO;2020-12-16 14:00:00;14;0;1608127200;42.076183;11.766878;12.81;66;1018;6.62;10.98;1608127200
C-FO;2020-12-16 15:00:00;15;0;1608130800;42.075866999999995;11.766639;12.11;71;1017;7.02;10.71;1608130800
C-FO;2020-12-16 16:00:00;16;0;1608134400;42.075802;11.766677;11.21;76;1017;7.14;9.49;1608134400
C-FO;2020-12-16 17:00:00;17;0;1608138000;42.075844000000004;11.766635;10.08;87;1017;8.02;7.8;1608138000
C-FO;2020-12-16 18:00:00;18;0;1608141600;42.076046000000005;11.766658999999999;9.54;81;1017;6.45;6.9;1608141600
C-FO;2020-12-16 19:00:00;19;0;1608145200;42.075703000000004;11.766628;9.13;93;1017;8.06;6.51;1608145200
C-FO;2020-12-16 20:00:00;20;0;1608148800;42.0756;11.76671;8.14;100;1017;8.14;6.24;1608148800
C-FO;2020-12-16 21:00:00;21;0;1608152400;42.075779;11.766753;7.96;100;1018;7.96;6.79;1608152400
C-FO;2020-12-16 22:00:00;22;0;1608156000;42.075722;11.766760000000001;7.78;100;1018;7.78;5.44;1608156000
C-FO;2020-12-16 23:00:00;23;0;1608159600;42.07563;11.766725;7.73;93;1018;6.67;5.49;1608159600
C-FS;2020-12-16 00:00:00;0;0;1608076800;44.08181;9.857207;8.55;76;1019;4.57;5.64;1608076800
C-FS;2020-12-16 01:00:00;1;0;1608080400;44.081882;9.857175;8.26;93;1019;7.2;3.62;1608080400
C-FS;2020-12-16 02:00:00;2;0;1608084000;44.081837;9.857266000000001;8.65;87;1019;6.61;3.87;1608084000
C-FS;2020-12-16 03:00:00;3;0;1608087600;44.082024;9.857455999999999;9.0;87;1019;6.96;7.24;1608087600
C-FS;2020-12-16 04:00:00;4;0;1608091200;44.08186;9.857014;8.9;93;1019;7.83;6.22;1608091200
C-FS;2020-12-16 05:00:00;5;0;1608094800;44.081965999999994;9.857478;8.65;93;1019;7.58;4.1;1608094800
C-FS;2020-12-16 06:00:00;6;0;1608098400;44.081821000000005;9.856932;8.45;81;1020;5.38;5.93;1608098400
C-FS;2020-12-16 07:00:00;7;0;1608102000;44.081863;9.857277;8.17;81;1020;5.11;5.6;1608102000
C-FS;2020-12-16 08:00:00;8;0;1608105600;44.081902;9.857388;8.65;81;1021;5.58;5.47;1608105600
C-FS;2020-12-16 09:00:00;9;0;1608109200;44.082015999999996;9.857713;9.16;76;1021;5.16;5.2;1608109200
C-FS;2020-12-16 10:00:00;10;0;1608112800;44.081814;9.857211;9.45;93;1021;8.38;6.21;1608112800
C-FS;2020-12-16 11:00:00;11;0;1608116400;44.081814;9.857499;9.79;100;1020;9.79;7.61;1608116400
C-FS;2020-12-16 12:00:00;12;0;1608120000;44.081753000000006;9.857489999999999;10.13;93;1020;9.05;7.06;1608120000
C-FS;2020-12-16 13:00:00;13;0;1608123600;44.081856;9.857475;10.62;93;1020;9.54;8.37;1608123600
C-FS;2020-12-16 14:00:00;14;0;1608127200;44.081821000000005;9.857149;10.51;93;1020;9.43;8.23;1608127200
C-FS;2020-12-16 15:00:00;15;0;1608130800;44.081806;9.857402;10.78;87;1020;8.71;9.02;1608130800
C-FS;2020-12-16 16:00:00;16;0;1608134400;44.081825;9.857223;10.7;87;1020;8.63;8.92;1608134400
C-FS;2020-12-16 17:00:00;17;0;1608138000;44.081897999999995;9.857139;10.75;93;1021;9.67;9.66;1608138000
C-FS;2020-12-16 18:00:00;18;0;1608141600;44.081799;9.857315;10.68;93;1021;9.6;9.57;1608141600
C-FS;2020-12-16 19:00:00;19;0;1608145200;44.081799;9.857225;10.92;93;1021;9.83;10.22;1608145200
C-FS;2020-12-16 20:00:00;20;0;1608148800;44.081771999999994;9.857192999999999;10.62;93;1021;9.54;9.84;1608148800
C-FS;2020-12-16 21:00:00;21;0;1608152400;44.081741;9.857271;10.64;100;1022;10.64;9.81;1608152400
C-FS;2020-12-16 22:00:00;22;0;1608156000;44.081757;9.857325;10.68;100;1022;10.68;9.09;1608156000
C-FS;2020-12-16 23:00:00;23;0;1608159600;44.081837;9.857477000000001;10.66;93;1022;9.58;9.89;1608159600
C-LU;2020-12-16 00:00:00;0;0;1608076800;43.992104;9.863698;8.01;93;1019;6.95;6.6;1608076800
C-LU;2020-12-16 01:00:00;1;0;1608080400;43.992146000000005;9.86382;8.01;93;1019;6.95;3.31;1608080400
C-LU;2020-12-16 02:00:00;2;0;1608084000;43.992129999999996;9.863536999999999;8.42;87;1019;6.38;3.59;1608084000
C-LU;2020-12-16 03:00:00;3;0;1608087600;43.992241;9.863876;8.79;87;1019;6.75;6.98;1608087600
C-LU;2020-12-16 04:00:00;4;0;1608091200;43.992222;9.863985000000001;8.6;93;1020;7.53;5.85;1608091200
C-LU;2020-12-16 05:00:00;5;0;1608094800;43.991562;9.86532;8.34;93;1020;7.28;3.71;1608094800
C-LU;2020-12-16 06:00:00;6;0;1608098400;43.991493;9.8647;8.24;81;1020;5.18;5.68;1608098400
C-LU;2020-12-16 07:00:00;7;0;1608102000;43.991417;9.864555000000001;8.06;81;1020;5.0;5.47;1608102000
C-LU;2020-12-16 08:00:00;8;0;1608105600;43.991386;9.86482;8.49;81;1022;5.42;5.28;1608105600
C-LU;2020-12-16 09:00:00;9;0;1608109200;43.99131;9.864889999999999;9.18;76;1021;5.18;5.22;1608109200
C-LU;2020-12-16 10:00:00;10;0;1608112800;43.991446999999994;9.865203;9.57;93;1021;8.5;6.36;1608112800
C-LU;2020-12-16 11:00:00;11;0;1608116400;43.991402;9.865124;10.04;100;1021;10.04;7.93;1608116400
C-LU;2020-12-16 12:00:00;12;0;1608120000;43.991352;9.864783000000001;10.42;93;1020;9.34;7.42;1608120000
C-LU;2020-12-16 13:00:00;13;0;1608123600;43.991333000000004;9.864735000000001;10.83;93;1020;9.74;8.64;1608123600
C-LU;2020-12-16 14:00:00;14;0;1608127200;43.991347999999995;9.864937;10.67;93;1020;9.59;8.43;1608127200
C-LU;2020-12-16 15:00:00;15;0;1608130800;43.991352;9.864892;10.92;87;1021;8.84;9.19;1608130800
C-LU;2020-12-16 16:00:00;16;0;1608134400;43.99136;9.864801;10.72;87;1021;8.65;8.94;1608134400
C-LU;2020-12-16 17:00:00;17;0;1608138000;43.99136;9.864453;10.77;93;1021;9.68;9.68;1608138000
C-LU;2020-12-16 18:00:00;18;0;1608141600;43.991386;9.864469999999999;10.65;93;1021;9.57;9.53;1608141600
